,Acción,Evento,Tiempo,Inicio,Fin,Jugadores,Evento ,Resultado,Acercar,Alejar,Situacion,Duración,Jornada,Local,Visitante,Tipo_de_Accion
1672,MT Ofensivo,MT OFENSIVO 027,4406,4406,4413,6,,Negativo,,,,,31,Gimnasia,Ferro,Paralela
1673,MT Ofensivo,MT OFENSIVO 027,4406,4406,4413,9,,Negativo,,,,,31,Gimnasia,Ferro,Paralela
1674,MT Ofensivo,MT OFENSIVO 028,4485,4485,4494,9,,Negativo,,,,,31,Gimnasia,Ferro,Paralela
1675,MT Ofensivo,MT OFENSIVO 028,4485,4485,4494,18,,Negativo,,,,,31,Gimnasia,Ferro,Paralela
1676,MT Ofensivo,MT OFENSIVO 029,4929,4929,4935,5,,Negativo,,,,,31,Gimnasia,Ferro,Corte
1677,MT Ofensivo,MT OFENSIVO 030,5034,5034,5044,9,,Negativo,,,,,31,Gimnasia,Ferro,Paralela
1678,MT Ofensivo,MT OFENSIVO 030,5034,5034,5044,15,,Negativo,,,,,31,Gimnasia,Ferro,Paralela
1679,MT Ofensivo,MT OFENSIVO 031,5096,5096,5104,6,,Negativo,,,,,31,Gimnasia,Ferro,Diagonal
1680,MT Ofensivo,MT OFENSIVO 031,5096,5096,5104,9,,Negativo,,,,,31,Gimnasia,Ferro,Diagonal
1681,MT Ofensivo,MT OFENSIVO 032,5369,5369,5385,9,,Positivo,,,,,31,Gimnasia,Ferro,Pivot
1682,MT Ofensivo,MT OFENSIVO 033,5653,5653,5662,9,,Positivo,,,,,31,Gimnasia,Ferro,Puerta Atras
1683,MT Ofensivo,MT OFENSIVO 034,5998,5998,6008,9,,Positivo,,,,,31,Gimnasia,Ferro,Puerta Atras
1684,MT Ofensivo,MT OFENSIVO 035,5998,5998,6008,9,,Negativo,,,,,31,Gimnasia,Ferro,Pared
1685,MT Ofensivo,MT OFENSIVO 035,5998,5998,6008,10,,Negativo,,,,,31,Gimnasia,Ferro,Pared
1686,Transición Ofensiva,TRANSICION OFENSIVA 001,123,122,130,7,,,,,1 vs 1,Corta (H 3),31,Gimnasia,Ferro,Perdida
1687,Transición Ofensiva,TRANSICION OFENSIVA 001,123,122,130,10,,,,,1 vs 1,Corta (H 3),31,Gimnasia,Ferro,Perdida
1688,Transición Ofensiva,TRANSICION OFENSIVA 002,187,186,195,14,,,,,3 vs 1,Corta (H 3),31,Gimnasia,Ferro,Recuperacion
1689,Transición Ofensiva,TRANSICION OFENSIVA 003,269,268,274,5,,,,,,Corta (H 3),31,Gimnasia,Ferro,Perdida
1690,Transición Ofensiva,TRANSICION OFENSIVA 004,279,278,286,5,,,,,3 vs 2,Corta (H 3),31,Gimnasia,Ferro,Tiro
1691,Transición Ofensiva,TRANSICION OFENSIVA 004,279,278,286,10,,,,,3 vs 2,Corta (H 3),31,Gimnasia,Ferro,Tiro
1692,Transición Ofensiva,TRANSICION OFENSIVA 005,389,389,396,5,,,,,2 vs 1,Corta (H 3),31,Gimnasia,Ferro,Perdida
1693,Transición Ofensiva,TRANSICION OFENSIVA 006,526,525,535,9,,,,,2 vs 1,Corta (H 3),31,Gimnasia,Ferro,Perdida
1694,Transición Ofensiva,TRANSICION OFENSIVA 006,526,525,535,15,,,,,2 vs 1,Corta (H 3),31,Gimnasia,Ferro,Perdida
1695,Transición Ofensiva,TRANSICION OFENSIVA 007,1207,1207,1214,15,,,,,3 vs 2,Corta (H 3),31,Gimnasia,Ferro,Perdida
1696,Transición Ofensiva,TRANSICION OFENSIVA 008,1784,1784,1789,9,,,,,1 vs 1,,31,Gimnasia,Ferro,Tiro
1697,Transición Ofensiva,TRANSICION OFENSIVA 009,1806,1806,1818,17,,,,,1 vs 1,Larga (+3),31,Gimnasia,Ferro,Recuperacion
1698,Transición Ofensiva,TRANSICION OFENSIVA 010,4424,4424,4432,18,,,,,1 vs 1,Corta (H 3),31,Gimnasia,Ferro,Perdida
1699,Transición Ofensiva,TRANSICION OFENSIVA 011,5526,5526,5533,8,,,,,2 vs 1,Corta (H 3),31,Gimnasia,Ferro,Tiro
1700,Transición Ofensiva,TRANSICION OFENSIVA 011,5526,5526,5533,10,,,,,2 vs 1,Corta (H 3),31,Gimnasia,Ferro,Tiro
1701,MT Defensivo,MT DEFENSIVO 001,92,90,101,5,,Positivo,,,,,31,Gimnasia,Ferro,Cobertura
1702,MT Defensivo,MT DEFENSIVO 002,156,155,168,7,,Negativo,,,,,31,Gimnasia,Ferro,Lectura Salto
1703,MT Defensivo,MT DEFENSIVO 003,262,262,271,14,,Positivo,,,,,31,Gimnasia,Ferro,Lectura Salto
1704,MT Defensivo,MT DEFENSIVO 004,303,300,314,5,,Positivo,,,,,31,Gimnasia,Ferro,
1705,MT Defensivo,MT DEFENSIVO 004,303,300,314,8,,Positivo,,,,,31,Gimnasia,Ferro,
1706,MT Defensivo,MT DEFENSIVO 004,303,300,314,10,,Positivo,,,,,31,Gimnasia,Ferro,
1707,MT Defensivo,MT DEFENSIVO 004,303,300,314,14,,Positivo,,,,,31,Gimnasia,Ferro,
1708,MT Defensivo,MT DEFENSIVO 005,410,408,435,5,,Positivo,,,,,31,Gimnasia,Ferro,Repliegue
1709,MT Defensivo,MT DEFENSIVO 005,410,408,435,8,,Positivo,,,,,31,Gimnasia,Ferro,Repliegue
1710,MT Defensivo,MT DEFENSIVO 005,410,408,435,10,,Positivo,,,,,31,Gimnasia,Ferro,Repliegue
1711,MT Defensivo,MT DEFENSIVO 005,410,408,435,17,,Positivo,,,,,31,Gimnasia,Ferro,Repliegue
1712,MT Defensivo,MT DEFENSIVO 006,453,452,461,4,,Positivo,,,,,31,Gimnasia,Ferro,
1713,MT Defensivo,MT DEFENSIVO 006,453,452,461,9,,Positivo,,,,,31,Gimnasia,Ferro,
1714,MT Defensivo,MT DEFENSIVO 006,453,452,461,15,,Positivo,,,,,31,Gimnasia,Ferro,
1715,MT Defensivo,MT DEFENSIVO 006,453,452,461,17,,Positivo,,,,,31,Gimnasia,Ferro,
1716,MT Defensivo,MT DEFENSIVO 007,548,548,561,5,,Positivo,,,,,31,Gimnasia,Ferro,
1717,MT Defensivo,MT DEFENSIVO 007,548,548,561,9,,Positivo,,,,,31,Gimnasia,Ferro,
1718,MT Defensivo,MT DEFENSIVO 007,548,548,561,15,,Positivo,,,,,31,Gimnasia,Ferro,
1719,MT Defensivo,MT DEFENSIVO 007,548,548,561,17,,Positivo,,,,,31,Gimnasia,Ferro,
1720,MT Defensivo,MT DEFENSIVO 008,811,811,832,5,,Positivo,,,,,31,Gimnasia,Ferro,Repliegue
1721,MT Defensivo,MT DEFENSIVO 008,811,811,832,8,,Positivo,,,,,31,Gimnasia,Ferro,Repliegue
1722,MT Defensivo,MT DEFENSIVO 008,811,811,832,10,,Positivo,,,,,31,Gimnasia,Ferro,Repliegue
1723,MT Defensivo,MT DEFENSIVO 008,811,811,832,14,,Positivo,,,,,31,Gimnasia,Ferro,Repliegue
1724,MT Defensivo,MT DEFENSIVO 009,910,910,917,8,,Negativo,,,,,31,Gimnasia,Ferro,Doble Marca
1725,MT Defensivo,MT DEFENSIVO 009,910,910,917,15,,Negativo,,,,,31,Gimnasia,Ferro,Doble Marca
1726,MT Defensivo,MT DEFENSIVO 010,1099,1099,1109,5,,Positivo,,,,,31,Gimnasia,Ferro,
1727,MT Defensivo,MT DEFENSIVO 010,1099,1099,1109,9,,Positivo,,,,,31,Gimnasia,Ferro,
1728,MT Defensivo,MT DEFENSIVO 010,1099,1099,1109,15,,Positivo,,,,,31,Gimnasia,Ferro,
1729,MT Defensivo,MT DEFENSIVO 010,1099,1099,1109,17,,Positivo,,,,,31,Gimnasia,Ferro,
1730,MT Defensivo,MT DEFENSIVO 011,1658,1658,1666,8,,Positivo,,,,,31,Gimnasia,Ferro,Cobertura
1731,MT Defensivo,MT DEFENSIVO 012,1895,1895,1902,15,,Positivo,,,,,31,Gimnasia,Ferro,Lectura Salto
1732,MT Defensivo,MT DEFENSIVO 013,1901,1901,1911,4,,Negativo,,,,,31,Gimnasia,Ferro,Repliegue
1733,MT Defensivo,MT DEFENSIVO 014,2527,2527,2537,14,,Negativo,,,,,31,Gimnasia,Ferro,Lectura Salto
1734,MT Defensivo,MT DEFENSIVO 015,3789,3789,3802,17,,Positivo,,,,,31,Gimnasia,Ferro,Cobertura
1735,MT Defensivo,MT DEFENSIVO 016,3906,3906,3911,4,,Positivo,,,,,31,Gimnasia,Ferro,Doble Marca
1736,MT Defensivo,MT DEFENSIVO 016,3906,3906,3911,17,,Positivo,,,,,31,Gimnasia,Ferro,Doble Marca
1737,MT Defensivo,MT DEFENSIVO 017,4122,4122,4133,5,,Negativo,,,,,31,Gimnasia,Ferro,Repliegue
1738,MT Defensivo,MT DEFENSIVO 017,4122,4122,4133,8,,Negativo,,,,,31,Gimnasia,Ferro,Repliegue
1739,MT Defensivo,MT DEFENSIVO 017,4122,4122,4133,10,,Negativo,,,,,31,Gimnasia,Ferro,Repliegue
1740,MT Defensivo,MT DEFENSIVO 017,4122,4122,4133,14,,Negativo,,,,,31,Gimnasia,Ferro,Repliegue
1741,Transición Defensiva,TRANSICION DEFENSIVA 001,272,272,280,10,,,,,3 vs 2,Corta (H 3),31,Gimnasia,Ferro,Repliegue
1742,Transición Defensiva,TRANSICION DEFENSIVA 001,272,272,280,14,,,,,3 vs 2,Corta (H 3),31,Gimnasia,Ferro,Repliegue
1743,Transición Defensiva,TRANSICION DEFENSIVA 002,638,638,645,5,,,,,1 vs 1,Corta (H 3),31,Gimnasia,Ferro,Tiro
1744,Transición Defensiva,TRANSICION DEFENSIVA 002,638,638,645,15,,,,,1 vs 1,Corta (H 3),31,Gimnasia,Ferro,Tiro
1745,Transición Defensiva,TRANSICION DEFENSIVA 003,770,770,778,14,,,,,1 vs 1,,31,Gimnasia,Ferro,
1746,Transición Defensiva,TRANSICION DEFENSIVA 004,1118,1118,1131,17,,,,,3 vs 2,Corta (H 3),31,Gimnasia,Ferro,Pelota Parada
1747,Transición Defensiva,TRANSICION DEFENSIVA 005,1212,1212,1223,9,,,,,1 vs 1,Corta (H 3),31,Gimnasia,Ferro,Repliegue
1748,Transición Defensiva,TRANSICION DEFENSIVA 005,1212,1212,1223,15,,,,,1 vs 1,Corta (H 3),31,Gimnasia,Ferro,Repliegue
1749,Transición Defensiva,TRANSICION DEFENSIVA 006,1307,1307,1325,15,,,,,,Corta (H 3),31,Gimnasia,Ferro,Perdida
1750,Transición Defensiva,TRANSICION DEFENSIVA 006,1307,1307,1325,17,,,,,,Corta (H 3),31,Gimnasia,Ferro,Perdida
1751,Transición Defensiva,TRANSICION DEFENSIVA 007,1815,1815,1821,4,,,,,2 vs 1,,31,Gimnasia,Ferro,Pelota Parada
1752,Transición Defensiva,TRANSICION DEFENSIVA 008,1885,1885,1897,4,,,,,,Larga (+3),31,Gimnasia,Ferro,Repliegue
1753,Transición Defensiva,TRANSICION DEFENSIVA 008,1885,1885,1897,9,,,,,,Larga (+3),31,Gimnasia,Ferro,Repliegue
1754,Transición Defensiva,TRANSICION DEFENSIVA 008,1885,1885,1897,15,,,,,,Larga (+3),31,Gimnasia,Ferro,Repliegue
1755,Transición Defensiva,TRANSICION DEFENSIVA 008,1885,1885,1897,17,,,,,,Larga (+3),31,Gimnasia,Ferro,Repliegue
1756,Transición Defensiva,TRANSICION DEFENSIVA 009,2239,2239,2247,,,,,,2 vs 1,Corta (H 3),31,Gimnasia,Ferro,Tiro
1757,Transición Defensiva,TRANSICION DEFENSIVA 010,2475,2475,2493,10,,,,,1 vs 1,Larga (+3),31,Gimnasia,Ferro,Gol
1758,Transición Defensiva,TRANSICION DEFENSIVA 011,3468,3468,3479,14,,,,,1 vs 1,,31,Gimnasia,Ferro,Repliegue
1759,Transición Defensiva,TRANSICION DEFENSIVA 012,4383,4383,4398,,,,,,1 vs 1,Corta (H 3),31,Gimnasia,Ferro,Repliegue
1760,Transición Defensiva,TRANSICION DEFENSIVA 013,4413,4413,4425,6,,,,,2 vs 1,Larga (+3),31,Gimnasia,Ferro,Recuperacion
1761,Transición Defensiva,TRANSICION DEFENSIVA 014,4970,4970,4986,5,,,,,1 vs 1,Corta (H 3),31,Gimnasia,Ferro,Tiro
1762,Sustituciones,Alineación,0,0,0,,,,,,,,31,Gimnasia,Ferro,
1763,MT Ofensivo,MT OFENSIVO 001,94,94,98,10,Salto Linea,Positivo,,,,,5,Pinocho,Ferro,
1764,MT Ofensivo,MT OFENSIVO 001,94,94,98,14,Salto Linea,Positivo,,,,,5,Pinocho,Ferro,
1765,MT Ofensivo,MT OFENSIVO 002,287,287,290,5,Pared,Positivo,,,,,5,Pinocho,Ferro,
1766,MT Ofensivo,MT OFENSIVO 002,287,287,290,10,Pared,Positivo,,,,,5,Pinocho,Ferro,
1767,MT Ofensivo,MT OFENSIVO 003,635,635,638,9,Paralela,Positivo,,,,,5,Pinocho,Ferro,
1768,MT Ofensivo,MT OFENSIVO 003,635,635,638,17,Paralela,Positivo,,,,,5,Pinocho,Ferro,
1769,MT Ofensivo,MT OFENSIVO 004,639,639,645,9,Pivot,Positivo,,,,,5,Pinocho,Ferro,
1770,MT Ofensivo,MT OFENSIVO 005,1179,1179,1184,4,Diagonal,Positivo,,,,,5,Pinocho,Ferro,
1771,MT Ofensivo,MT OFENSIVO 005,1179,1179,1184,14,Diagonal,Positivo,,,,,5,Pinocho,Ferro,
1772,MT Ofensivo,MT OFENSIVO 006,1230,1230,1233,4,Diagonal,Negativo,,,,,5,Pinocho,Ferro,
1773,MT Ofensivo,MT OFENSIVO 006,1230,1230,1233,9,Diagonal,Negativo,,,,,5,Pinocho,Ferro,
1774,MT Ofensivo,MT OFENSIVO 007,1323,1323,1325,9,Paralela,Negativo,,,,,5,Pinocho,Ferro,
1775,MT Ofensivo,MT OFENSIVO 007,1323,1323,1325,15,Paralela,Negativo,,,,,5,Pinocho,Ferro,
1776,MT Ofensivo,MT OFENSIVO 008,1338,1338,1341,1,Salto Linea,Negativo,,,,,5,Pinocho,Ferro,
1777,MT Ofensivo,MT OFENSIVO 008,1338,1338,1341,9,Salto Linea,Negativo,,,,,5,Pinocho,Ferro,
1778,MT Ofensivo,MT OFENSIVO 009,1847,1847,1851,10,Salto Linea,Positivo,,,,,5,Pinocho,Ferro,
1779,MT Ofensivo,MT OFENSIVO 009,1847,1847,1851,11,Salto Linea,Positivo,,,,,5,Pinocho,Ferro,
1780,MT Ofensivo,MT OFENSIVO 010,1990,1990,1992,11,Pared,Negativo,,,,,5,Pinocho,Ferro,
1781,MT Ofensivo,MT OFENSIVO 010,1990,1990,1992,17,Pared,Negativo,,,,,5,Pinocho,Ferro,
1782,MT Ofensivo,MT OFENSIVO 011,2354,2354,2356,10,Salto Linea,Negativo,,,,,5,Pinocho,Ferro,
1783,MT Ofensivo,MT OFENSIVO 011,2354,2354,2356,17,Salto Linea,Negativo,,,,,5,Pinocho,Ferro,
1784,MT Ofensivo,MT OFENSIVO 012,2543,2543,2549,5,Salto Linea,Positivo,,,,,5,Pinocho,Ferro,
1785,MT Ofensivo,MT OFENSIVO 012,2543,2543,2549,10,Salto Linea,Positivo,,,,,5,Pinocho,Ferro,
1786,MT Ofensivo,MT OFENSIVO 013,2866,2866,2869,5,Diagonal,Positivo,,,,,5,Pinocho,Ferro,
1787,MT Ofensivo,MT OFENSIVO 013,2866,2866,2869,14,Diagonal,Positivo,,,,,5,Pinocho,Ferro,
1788,MT Ofensivo,MT OFENSIVO 014,3187,3187,3191,10,Paralela,Positivo,,,,,5,Pinocho,Ferro,
1789,MT Ofensivo,MT OFENSIVO 014,3187,3187,3191,14,Paralela,Positivo,,,,,5,Pinocho,Ferro,
1790,MT Ofensivo,MT OFENSIVO 015,3276,3276,3280,10,Pared,Negativo,,,,,5,Pinocho,Ferro,
1791,MT Ofensivo,MT OFENSIVO 015,3276,3276,3280,14,Pared,Negativo,,,,,5,Pinocho,Ferro,
1792,MT Ofensivo,MT OFENSIVO 016,3377,3377,3380,17,Diagonal,Negativo,,,,,5,Pinocho,Ferro,
1793,MT Ofensivo,MT OFENSIVO 017,3478,3478,3482,17,Salto Linea,Negativo,,,,,5,Pinocho,Ferro,
1794,MT Ofensivo,MT OFENSIVO 018,3664,3664,3667,10,Paralela,Negativo,,,,,5,Pinocho,Ferro,
1795,MT Ofensivo,MT OFENSIVO 018,3664,3664,3667,14,Paralela,Negativo,,,,,5,Pinocho,Ferro,
1796,MT Ofensivo,MT OFENSIVO 019,3893,3893,3896,14,Salto Linea,Negativo,,,,,5,Pinocho,Ferro,
1797,MT Ofensivo,MT OFENSIVO 020,4055,4055,4057,9,Diagonal,Positivo,,,,,5,Pinocho,Ferro,
1798,MT Ofensivo,MT OFENSIVO 020,4055,4055,4057,17,Diagonal,Positivo,,,,,5,Pinocho,Ferro,
1799,MT Ofensivo,MT OFENSIVO 021,4055,4055,4058,9,Pivot,Negativo,,,,,5,Pinocho,Ferro,
1800,MT Ofensivo,MT OFENSIVO 022,5030,5030,5032,10,Salto Linea,Positivo,,,,,5,Pinocho,Ferro,
1801,MT Ofensivo,MT OFENSIVO 022,5030,5030,5032,11,Salto Linea,Positivo,,,,,5,Pinocho,Ferro,
1802,Transición Ofensiva,TRANSICION OFENSIVA 001,177,177,180,5,Tiro,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1803,Transición Ofensiva,TRANSICION OFENSIVA 001,177,177,180,10,Tiro,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1804,Transición Ofensiva,TRANSICION OFENSIVA 002,477,477,479,15,Perdida,,,,1 vs 1,Corta (H 3),5,Pinocho,Ferro,
1805,Transición Ofensiva,TRANSICION OFENSIVA 003,771,771,775,5,Gol,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1806,Transición Ofensiva,TRANSICION OFENSIVA 003,771,771,775,11,Gol,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1807,Transición Ofensiva,TRANSICION OFENSIVA 004,829,829,832,10,Perdida,,,,2 vs 1,Corta (H 3),5,Pinocho,Ferro,
1808,Transición Ofensiva,TRANSICION OFENSIVA 004,829,829,832,11,Perdida,,,,2 vs 1,Corta (H 3),5,Pinocho,Ferro,
1809,Transición Ofensiva,TRANSICION OFENSIVA 005,1256,1256,1258,15,Perdida,,,,1 vs 1,Corta (H 3),5,Pinocho,Ferro,
1810,Transición Ofensiva,TRANSICION OFENSIVA 006,1509,1509,1514,9,Pelota Parada,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1811,Transición Ofensiva,TRANSICION OFENSIVA 006,1509,1509,1514,17,Pelota Parada,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1812,Transición Ofensiva,TRANSICION OFENSIVA 007,1930,1930,1934,10,Perdida,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1813,Transición Ofensiva,TRANSICION OFENSIVA 007,1930,1930,1934,11,Perdida,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1814,Transición Ofensiva,TRANSICION OFENSIVA 008,2047,2047,2055,6,Perdida,,,,3 vs 2,Larga (+3),5,Pinocho,Ferro,
1815,Transición Ofensiva,TRANSICION OFENSIVA 008,2047,2047,2055,11,Perdida,,,,3 vs 2,Larga (+3),5,Pinocho,Ferro,
1816,Transición Ofensiva,TRANSICION OFENSIVA 008,2047,2047,2055,15,Perdida,,,,3 vs 2,Larga (+3),5,Pinocho,Ferro,
1817,Transición Ofensiva,TRANSICION OFENSIVA 009,2119,2119,2122,4,Tiro,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1818,Transición Ofensiva,TRANSICION OFENSIVA 009,2119,2119,2122,15,Tiro,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1819,Transición Ofensiva,TRANSICION OFENSIVA 009,2119,2119,2122,17,Tiro,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1820,Transición Ofensiva,TRANSICION OFENSIVA 010,3520,3520,3529,7,Perdida,,,,3 vs 2,Larga (+3),5,Pinocho,Ferro,
1821,Transición Ofensiva,TRANSICION OFENSIVA 010,3520,3520,3529,15,Perdida,,,,3 vs 2,Larga (+3),5,Pinocho,Ferro,
1822,Transición Ofensiva,TRANSICION OFENSIVA 010,3520,3520,3529,17,Perdida,,,,3 vs 2,Larga (+3),5,Pinocho,Ferro,
1823,Transición Ofensiva,TRANSICION OFENSIVA 011,3776,3776,3780,5,Pelota Parada,,,,1 vs 1,Corta (H 3),5,Pinocho,Ferro,
1824,Transición Ofensiva,TRANSICION OFENSIVA 012,3912,3912,3921,10,Pelota Parada,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1825,Transición Ofensiva,TRANSICION OFENSIVA 012,3912,3912,3921,14,Pelota Parada,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1826,Transición Ofensiva,TRANSICION OFENSIVA 013,4128,4128,4134,9,Gol,,,,2 vs 1,Corta (H 3),5,Pinocho,Ferro,
1827,Transición Ofensiva,TRANSICION OFENSIVA 013,4128,4128,4134,15,Gol,,,,2 vs 1,Corta (H 3),5,Pinocho,Ferro,
1828,Transición Ofensiva,TRANSICION OFENSIVA 014,4177,4177,4182,5,Pelota Parada,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1829,Transición Ofensiva,TRANSICION OFENSIVA 014,4177,4177,4182,14,Pelota Parada,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1830,Transición Ofensiva,TRANSICION OFENSIVA 015,4292,4292,4298,10,Tiro,,,,1 vs 1,Corta (H 3),5,Pinocho,Ferro,
1831,Transición Ofensiva,TRANSICION OFENSIVA 016,4575,4575,4579,10,Tiro,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1832,Transición Ofensiva,TRANSICION OFENSIVA 016,4575,4575,4579,11,Tiro,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1833,Transición Ofensiva,TRANSICION OFENSIVA 017,5038,5038,5042,5,Tiro,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1834,Transición Ofensiva,TRANSICION OFENSIVA 017,5038,5038,5042,10,Tiro,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1835,Transición Ofensiva,TRANSICION OFENSIVA 017,5038,5038,5042,11,Tiro,,,,3 vs 2,Corta (H 3),5,Pinocho,Ferro,
1836,MT Defensivo,MT DEFENSIVO 001,495,495,498,17,Cobertura,Positivo,,,,,5,Pinocho,Ferro,
1837,MT Defensivo,MT DEFENSIVO 002,1506,1506,1509,17,Lectura Salto,Positivo,,,,,5,Pinocho,Ferro,
1838,MT Defensivo,MT DEFENSIVO 003,1692,1692,1705,5,Repliegue,Positivo,,,,,5,Pinocho,Ferro,
1839,MT Defensivo,MT DEFENSIVO 003,1692,1692,1705,10,Repliegue,Positivo,,,,,5,Pinocho,Ferro,
1840,MT Defensivo,MT DEFENSIVO 003,1692,1692,1705,11,Repliegue,Positivo,,,,,5,Pinocho,Ferro,
1841,MT Defensivo,MT DEFENSIVO 003,1692,1692,1705,14,Repliegue,Positivo,,,,,5,Pinocho,Ferro,
1842,MT Defensivo,MT DEFENSIVO 004,1738,1738,1752,5,Repliegue,Positivo,,,,,5,Pinocho,Ferro,
1843,MT Defensivo,MT DEFENSIVO 004,1738,1738,1752,10,Repliegue,Positivo,,,,,5,Pinocho,Ferro,
1844,MT Defensivo,MT DEFENSIVO 004,1738,1738,1752,11,Repliegue,Positivo,,,,,5,Pinocho,Ferro,
1845,MT Defensivo,MT DEFENSIVO 004,1738,1738,1752,14,Repliegue,Positivo,,,,,5,Pinocho,Ferro,
1846,MT Defensivo,MT DEFENSIVO 005,1925,1925,1929,5,Doble Marca,Positivo,,,,,5,Pinocho,Ferro,
1847,MT Defensivo,MT DEFENSIVO 005,1925,1925,1929,11,Doble Marca,Positivo,,,,,5,Pinocho,Ferro,
1848,MT Defensivo,MT DEFENSIVO 006,1968,1968,1971,5,Repliegue,Negativo,,,,,5,Pinocho,Ferro,
1849,MT Defensivo,MT DEFENSIVO 006,1968,1968,1971,11,Repliegue,Negativo,,,,,5,Pinocho,Ferro,
1850,MT Defensivo,MT DEFENSIVO 006,1968,1968,1971,14,Repliegue,Negativo,,,,,5,Pinocho,Ferro,
1851,MT Defensivo,MT DEFENSIVO 006,1968,1968,1971,17,Repliegue,Negativo,,,,,5,Pinocho,Ferro,
1852,MT Defensivo,MT DEFENSIVO 007,2045,2045,2047,6,Cambio Marca,Positivo,,,,,5,Pinocho,Ferro,
1853,MT Defensivo,MT DEFENSIVO 008,2572,2572,2575,14,Cobertura,Positivo,,,,,5,Pinocho,Ferro,
1854,MT Defensivo,MT DEFENSIVO 009,2985,2985,2987,10,Doble Marca,Positivo,,,,,5,Pinocho,Ferro,
1855,MT Defensivo,MT DEFENSIVO 009,2985,2985,2987,14,Doble Marca,Positivo,,,,,5,Pinocho,Ferro,
1856,MT Defensivo,MT DEFENSIVO 010,3658,3658,3661,6,Doble Marca,Positivo,,,,,5,Pinocho,Ferro,
1857,MT Defensivo,MT DEFENSIVO 010,3658,3658,3661,14,Doble Marca,Positivo,,,,,5,Pinocho,Ferro,
1858,MT Defensivo,MT DEFENSIVO 011,3713,3713,3716,10,Doble Marca,Negativo,,,,,5,Pinocho,Ferro,
1859,MT Defensivo,MT DEFENSIVO 011,3713,3713,3716,17,Doble Marca,Negativo,,,,,5,Pinocho,Ferro,
1860,MT Defensivo,MT DEFENSIVO 012,4008,4008,4010,9,Cobertura,Negativo,,,,,5,Pinocho,Ferro,
1861,MT Defensivo,MT DEFENSIVO 013,4302,4302,4305,11,Cambio Marca,Negativo,,,,,5,Pinocho,Ferro,
1862,MT Defensivo,MT DEFENSIVO 014,4499,4499,4507,5,Repliegue,Negativo,,,,,5,Pinocho,Ferro,
1863,MT Defensivo,MT DEFENSIVO 014,4499,4499,4507,6,Repliegue,Negativo,,,,,5,Pinocho,Ferro,
1864,MT Defensivo,MT DEFENSIVO 014,4499,4499,4507,14,Repliegue,Negativo,,,,,5,Pinocho,Ferro,
1865,MT Defensivo,MT DEFENSIVO 014,4499,4499,4507,17,Repliegue,Negativo,,,,,5,Pinocho,Ferro,
1866,MT Defensivo,MT DEFENSIVO 015,4626,4626,4630,5,Repliegue,Negativo,,,,,5,Pinocho,Ferro,
1867,MT Defensivo,MT DEFENSIVO 015,4626,4626,4630,11,Repliegue,Negativo,,,,,5,Pinocho,Ferro,
1868,MT Defensivo,MT DEFENSIVO 015,4626,4626,4630,14,Repliegue,Negativo,,,,,5,Pinocho,Ferro,
1869,MT Defensivo,MT DEFENSIVO 015,4626,4626,4630,17,Repliegue,Negativo,,,,,5,Pinocho,Ferro,
1870,MT Defensivo,MT DEFENSIVO 016,4727,4727,4744,6,Repliegue,Positivo,,,,,5,Pinocho,Ferro,
1871,MT Defensivo,MT DEFENSIVO 016,4727,4727,4744,14,Repliegue,Positivo,,,,,5,Pinocho,Ferro,
1872,MT Defensivo,MT DEFENSIVO 016,4727,4727,4744,16,Repliegue,Positivo,,,,,5,Pinocho,Ferro,
1873,MT Defensivo,MT DEFENSIVO 016,4727,4727,4744,17,Repliegue,Positivo,,,,,5,Pinocho,Ferro,
1874,MT Defensivo,MT DEFENSIVO 017,4819,4819,4824,6,Repliegue,Negativo,,,,,5,Pinocho,Ferro,
1875,MT Defensivo,MT DEFENSIVO 017,4819,4819,4824,14,Repliegue,Negativo,,,,,5,Pinocho,Ferro,
1876,MT Defensivo,MT DEFENSIVO 017,4819,4819,4824,16,Repliegue,Negativo,,,,,5,Pinocho,Ferro,
1877,MT Defensivo,MT DEFENSIVO 017,4819,4819,4824,17,Repliegue,Negativo,,,,,5,Pinocho,Ferro,
